Price,Area,Location,BHK,Resale,SwimmingPool,LandscapedGardens,ClubHouse,CarParking,LiftAvailable,price_per_sq_ft
15500000,713,Thane West,2,False,True,True,True,True,True,21739.130434782608
14000000,828,Thane West,2,False,True,True,True,True,True,16908.212560386473
15800000,811,Thane West,2,False,True,True,True,True,True,19482.120838471023
16299999,698,Thane West,2,False,True,True,True,True,True,23352.434097421203
8000000,620,Thane West,1,True,True,True,True,True,True,12903.225806451614
6500000,720,Thane West,1,True,True,True,True,True,True,9027.777777777777
7000000,610,Thane West,1,True,True,True,True,True,True,11475.409836065573
9200000,710,Thane West,1,True,True,True,True,True,True,12957.74647887324
5000000,700,Thane West,1,True,True,True,True,True,True,7142.857142857143
14500000,675,Thane West,1,True,True,True,True,True,True,21481.48148148148
3250000,425,Thane West,1,True,True,True,True,True,True,7647.058823529412
6700000,750,Thane West,1,True,True,True,True,True,True,8933.333333333334
7800000,650,Thane West,1,True,True,True,True,True,True,12000.0
2640000,324,Thane West,1,True,True,True,True,True,True,8148.148148148148
3900000,324,Thane West,1,True,True,True,True,True,True,12037.037037037036
2050000,324,Thane West,1,True,True,True,True,True,True,6327.16049382716
13000000,746,Thane West,2,False,True,True,True,True,True,17426.27345844504
15500000,713,Thane West,2,False,True,True,True,True,True,21739.130434782608
14000000,828,Thane West,2,False,True,True,True,True,True,16908.212560386473
15800000,811,Thane West,2,False,True,True,True,True,True,19482.120838471023
6800000,664,Thane West,1,True,True,True,True,True,True,10240.963855421687
4500000,560,Thane West,1,True,True,True,True,True,True,8035.714285714285
4250000,560,Thane West,1,True,True,True,True,True,True,7589.285714285715
4400000,560,Thane West,1,True,True,True,True,True,True,7857.142857142857
4400000,560,Thane West,1,True,True,True,True,True,True,7857.142857142857
4250000,560,Thane West,1,True,True,True,True,True,True,7589.285714285715
4500000,560,Thane West,1,True,True,True,True,True,True,8035.714285714285
4300000,561,Thane West,1,True,True,True,True,True,True,7664.884135472371
4500000,560,Thane West,1,True,True,True,True,True,True,8035.714285714285
4280000,561,Thane West,1,True,True,True,True,True,True,7629.233511586453
4300000,560,Thane West,1,True,True,True,True,True,True,7678.571428571428
4400000,564,Thane West,1,True,True,True,True,True,True,7801.418439716312
4300000,560,Thane West,1,True,True,True,True,True,True,7678.571428571428
2750000,560,Thane West,1,True,True,True,True,True,True,4910.714285714285
2800000,324,Thane West,1,True,True,True,True,True,True,8641.975308641975
2850000,324,Thane West,1,True,True,True,True,True,True,8796.296296296296
2780000,324,Thane West,1,True,True,True,True,True,True,8580.246913580248
2875000,324,Thane West,1,True,True,True,True,True,True,8873.456790123457
2850000,324,Thane West,1,True,True,True,True,True,True,8796.296296296296
2875000,324,Thane West,1,True,True,True,True,True,True,8873.456790123457
2600000,324,Thane West,1,True,True,True,True,True,True,8024.691358024691
2800000,324,Thane West,1,True,True,True,True,True,True,8641.975308641975
2800000,324,Thane West,1,True,True,True,True,True,True,8641.975308641975
3100000,324,Thane West,1,True,True,True,True,True,True,9567.901234567902
3000000,324,Thane West,1,True,True,True,True,True,True,9259.25925925926
2900000,384,Thane West,1,True,True,True,True,True,True,7552.083333333333
5900000,324,Thane West,1,True,True,True,True,True,True,18209.876543209877
2600000,324,Thane West,1,True,True,True,True,True,True,8024.691358024691
2600000,324,Thane West,1,True,True,True,True,True,True,8024.691358024691
2940000,324,Thane West,1,True,True,True,True,True,True,9074.074074074075
2600000,324,Thane West,1,True,True,True,True,True,True,8024.691358024691
5500000,324,Thane West,1,True,True,True,True,True,True,16975.30864197531
10000000,472,Thane West,1,True,True,True,True,True,True,21186.4406779661
13000000,746,Thane West,2,False,True,True,True,True,True,17426.27345844504
15500000,713,Thane West,2,False,True,True,True,True,True,21739.130434782608
14000000,828,Thane West,2,False,True,True,True,True,True,16908.212560386473
15800000,811,Thane West,2,False,True,True,True,True,True,19482.120838471023
16600000,698,Thane West,2,False,True,True,True,True,True,23782.234957020057
16600000,685,Thane West,2,False,True,True,True,True,True,24233.576642335767
18100000,1091,Thane West,3,False,True,True,True,True,True,16590.284142988083
12600000,762,Thane West,2,False,True,True,True,True,True,16535.43307086614
13500000,962,Thane West,2,True,True,True,True,True,True,14033.264033264033
13000000,676,Thane West,2,False,True,True,True,True,True,19230.76923076923
12100000,616,Thane West,2,False,True,True,True,True,True,19642.85714285714
15800000,984,Thane West,3,False,True,True,True,True,True,16056.91056910569
4000000,324,Thane West,1,True,True,True,True,True,True,12345.67901234568
14500000,684,Thane West,2,False,True,True,True,True,True,21198.830409356724
17500000,838,Thane West,2,False,True,True,True,True,True,20883.05489260143
16600000,1167,Thane West,3,False,True,True,True,True,True,14224.507283633247
10800000,798,Thane West,2,False,True,True,True,True,True,13533.834586466166
11500000,670,Thane West,1,False,True,True,True,True,True,17164.17910447761
12100000,641,Thane West,2,False,True,True,True,True,True,18876.75507020281
15800000,676,Thane West,2,False,True,True,True,True,True,23372.78106508876
10500000,725,Thane West,2,False,True,True,True,True,True,14482.758620689656
10700000,676,Thane West,2,False,True,True,True,True,True,15828.402366863906
19000000,905,Thane West,2,True,True,True,True,True,True,20994.475138121546
6800000,550,Thane West,1,True,True,True,True,True,True,12363.636363636364
11000000,880,Thane West,2,True,True,True,True,True,True,12500.0
16500000,940,Thane West,2,True,True,True,True,True,True,17553.191489361703
18500000,1010,Thane West,3,True,True,True,True,True,True,18316.831683168315
14000000,901,Thane West,2,False,True,True,True,True,True,15538.290788013319
15800000,676,Thane West,2,False,True,True,True,True,True,23372.78106508876
16600000,725,Thane West,2,False,True,True,True,True,True,22896.55172413793
16600000,907,Thane West,2,False,True,True,True,True,True,18302.094818081587
12600000,616,Thane West,2,False,True,True,True,True,True,20454.545454545456
2900000,550,Thane West,1,True,True,True,True,True,True,5272.727272727273
10200000,650,Thane West,1,True,True,True,True,True,True,15692.307692307691
21300000,990,Thane West,3,True,True,True,True,True,True,21515.151515151516
12500000,1000,Thane West,2,False,True,True,True,True,True,12500.0
17800000,1150,Thane West,3,False,True,True,True,True,True,15478.260869565218
13899999,1100,Thane West,2,True,True,True,True,True,True,12636.362727272728
15500000,687,Thane West,2,False,True,True,True,True,True,22561.863173216883
14000000,808,Thane West,2,False,True,True,True,True,True,17326.73267326733
15800000,1153,Thane West,3,False,True,True,True,True,True,13703.38248048569
13000000,713,Thane West,2,False,True,True,True,True,True,18232.819074333802
16600000,991,Thane West,3,False,True,True,True,True,True,16750.756811301715
18100000,944,Thane West,3,False,True,True,True,True,True,19173.728813559323
12600000,632,Thane West,2,False,True,True,True,True,True,19936.708860759492
5990000,645,Thane West,1,True,True,True,True,True,True,9286.821705426357
4199000,615,Thane West,1,True,True,True,True,True,True,6827.642276422765
19500000,902,Thane West,2,True,True,True,True,True,True,21618.625277161864
16500000,902,Thane West,2,False,True,True,True,True,True,18292.682926829268
18000000,902,Thane West,2,False,True,True,True,True,True,19955.654101995566
16600000,676,Thane West,2,False,True,True,True,True,True,24556.21301775148
15500000,725,Thane West,2,False,True,True,True,True,True,21379.310344827587
14900000,725,Thane West,2,False,True,True,True,True,True,20551.724137931036
14800000,641,Thane West,2,False,True,True,True,True,True,23088.923556942278
15500000,616,Thane West,2,False,True,True,True,True,True,25162.33766233766
13500000,981,Thane West,2,False,True,True,True,True,True,13761.467889908257
20000000,915,Thane West,2,False,True,True,True,True,True,21857.92349726776
12900000,883,Thane West,2,False,True,True,True,True,True,14609.286523216308
16000000,928,Thane West,2,False,True,True,True,True,True,17241.379310344826
28500000,1150,Thane West,3,False,True,True,True,True,True,24782.608695652172
5599000,450,Thane West,1,True,True,True,True,True,True,12442.222222222223
7800000,550,Thane West,1,True,True,True,True,True,True,14181.818181818182
18000000,750,Thane West,1,False,True,True,True,True,True,24000.0
13700000,808,Thane West,2,False,True,True,True,True,True,16955.445544554455
13700000,808,Thane West,2,False,True,True,True,True,True,16955.445544554455
11000000,663,Thane West,2,False,True,True,True,True,True,16591.251885369533
17700000,761,Thane West,2,False,True,True,True,True,True,23258.869908015768
13000000,944,Thane West,3,False,True,True,True,True,True,13771.186440677966
12100000,632,Thane West,2,False,True,True,True,True,True,19145.569620253165
15800000,641,Thane West,2,False,True,True,True,True,True,24648.985959438378
8995000,676,Thane West,2,False,True,True,True,True,True,13306.21301775148
8978000,616,Thane West,2,False,True,True,True,True,True,14574.675324675325
11500000,725,Thane West,2,False,True,True,True,True,True,15862.068965517241
10000000,550,Thane West,1,False,True,True,True,True,True,18181.81818181818
12000000,850,Thane West,2,False,True,True,True,True,True,14117.64705882353
4200000,650,Thane West,1,True,True,True,True,True,True,6461.538461538462
10200000,650,Thane West,1,True,True,True,True,True,True,15692.307692307691
15800000,687,Thane West,2,False,True,True,True,True,True,22998.54439592431
22000000,1153,Thane West,3,False,True,True,True,True,True,19080.659150043364
13000000,746,Thane West,2,False,True,True,True,True,True,17426.27345844504
12800000,698,Thane West,2,False,True,True,True,True,True,18338.10888252149
8400000,540,Thane West,1,True,True,True,True,True,True,15555.555555555555
8400000,600,Thane West,2,True,True,True,True,True,True,14000.0
8700000,660,Thane West,1,True,True,True,True,True,True,13181.818181818182
13000000,550,Thane West,1,True,True,True,True,True,True,23636.363636363636
9350000,645,Titwala,1,False,True,True,True,True,True,14496.124031007752
2394000,640,Titwala,1,False,True,True,True,True,True,3740.625
2436000,640,Titwala,1,False,True,True,True,True,True,3806.25
6000000,580,Titwala,1,False,True,True,True,True,True,10344.827586206897
9200000,650,Titwala,1,False,True,True,True,True,True,14153.846153846154
9520000,650,Titwala,1,False,True,True,True,True,True,14646.153846153846
2779000,639,Titwala,1,False,True,True,True,True,True,4348.982785602504
11200000,675,Titwala,1,False,True,True,True,True,True,16592.59259259259
2283000,575,Titwala,1,False,True,True,True,True,True,3970.4347826086955
2435000,550,Titwala,1,False,True,True,True,True,True,4427.272727272727
2574000,618,Titwala,1,False,True,True,True,True,True,4165.0485436893205
2551000,615,Titwala,1,False,True,True,True,True,True,4147.967479674797
8500000,670,Titwala,1,False,True,True,True,True,True,12686.567164179105
2156000,570,Titwala,1,False,True,True,True,True,True,3782.4561403508774
4500000,650,Titwala,1,True,True,True,True,True,True,6923.076923076923
9000000,1100,Ulwe,2,True,True,True,True,True,True,8181.818181818182
5000000,735,Ulwe,1,False,False,False,False,True,True,6802.721088435374
5800000,540,Ulwe,1,False,False,False,False,True,True,10740.74074074074
5800000,540,Ulwe,1,False,False,False,False,True,True,10740.74074074074
4500000,610,Ulwe,1,False,False,True,False,True,True,7377.049180327869
14500000,1560,Ulwe,3,False,True,True,True,True,True,9294.871794871795
4900000,700,Ulwe,1,False,False,True,False,True,True,7000.0
4500000,650,Ulwe,1,True,False,False,False,True,True,6923.076923076923
4500000,650,Ulwe,1,True,False,False,False,True,True,6923.076923076923
5500000,690,Ulwe,1,True,False,False,False,True,True,7971.014492753623
10500000,1190,Ulwe,2,False,False,False,False,False,False,8823.529411764706
7800000,690,Ulwe,1,True,True,True,True,True,True,11304.347826086956
8200000,1000,Ulwe,2,True,True,True,True,True,True,8200.0
16200000,1090,Ulwe,2,True,True,True,True,True,True,14862.385321100917
3500000,745,Ulwe,1,True,True,True,True,True,True,4697.986577181208
8800000,670,Ulwe,1,True,True,True,True,True,True,13134.328358208955
6200000,670,Ulwe,1,True,True,True,True,True,True,9253.731343283582
5000000,693,Ulwe,1,True,True,True,True,True,True,7215.007215007215
6500000,640,Ulwe,1,True,True,True,True,True,True,10156.25
7500000,685,Ulwe,1,True,True,True,True,True,True,10948.905109489051
9000000,980,Ulwe,2,True,True,True,True,True,True,9183.673469387755
4500000,758,Ulwe,1,True,True,True,True,True,True,5936.675461741424
4700000,689,Ulwe,1,True,True,True,True,True,True,6821.4804063860665
7600000,648,Ulwe,1,True,True,True,True,True,True,11728.395061728395
8500000,686,Ulwe,1,True,True,True,True,True,True,12390.67055393586
5000000,693,Ulwe,1,True,True,True,True,True,True,7215.007215007215
6500000,640,Ulwe,1,True,True,True,True,True,True,10156.25
7500000,685,Ulwe,1,True,True,True,True,True,True,10948.905109489051
9000000,980,Ulwe,2,True,True,True,True,True,True,9183.673469387755
4500000,758,Ulwe,1,True,True,True,True,True,True,5936.675461741424
4700000,689,Ulwe,1,True,True,True,True,True,True,6821.4804063860665
7600000,648,Ulwe,1,True,True,True,True,True,True,11728.395061728395
6000000,715,Ulwe,1,False,True,True,True,True,True,8391.608391608392
9700000,725,Ulwe,1,True,True,True,True,True,True,13379.310344827587
12000000,1355,Ulwe,2,True,True,True,True,True,True,8856.08856088561
8000000,655,Ulwe,1,True,True,True,True,True,True,12213.740458015267
3700000,688,Ulwe,1,True,True,True,True,True,True,5377.906976744186
3700000,667,Ulwe,1,False,True,True,True,True,True,5547.226386806597
5700000,725,Ulwe,1,True,True,True,True,True,True,7862.068965517241
4000000,665,Ulwe,1,True,True,True,True,True,True,6015.037593984963
16000000,1075,Ulwe,2,True,True,True,True,True,True,14883.720930232557
16000000,1690,Ulwe,3,True,True,True,True,True,True,9467.455621301775
17500000,1215,Ulwe,2,True,True,True,True,True,True,14403.292181069959
16500000,1660,Ulwe,3,True,True,True,True,True,True,9939.759036144578
5250000,650,Ulwe,1,True,True,True,True,True,True,8076.923076923077
3951000,650,Ulwe,1,True,True,True,True,True,True,6078.461538461538
4500000,680,Ulwe,1,True,True,True,True,True,True,6617.64705882353
4151000,680,Ulwe,1,True,True,True,True,True,True,6104.411764705882
4151000,650,Ulwe,1,True,True,True,True,True,True,6386.153846153846
3500000,650,Ulwe,1,True,True,True,True,True,True,5384.615384615385
3500000,650,Ulwe,1,True,True,True,True,True,True,5384.615384615385
2899000,650,Ulwe,1,True,True,True,True,True,True,4460.0
5999000,450,Ulwe,1,True,True,True,True,True,True,13331.111111111111
3000000,650,Ulwe,1,True,True,True,True,True,True,4615.384615384615
4550000,550,Ulwe,1,True,True,True,True,True,True,8272.727272727272
3990000,650,Ulwe,1,True,True,True,True,True,True,6138.461538461538
4000000,650,Ulwe,1,True,True,True,True,True,True,6153.846153846154
4000000,650,Ulwe,1,True,True,True,True,True,True,6153.846153846154
4151000,650,Ulwe,1,True,True,True,True,True,True,6386.153846153846
4225000,650,Ulwe,1,True,True,True,True,True,True,6500.0
4140999,650,Ulwe,1,True,True,True,True,True,True,6370.767692307692
3000000,650,Ulwe,1,True,True,True,True,True,True,4615.384615384615
4000000,550,Ulwe,1,True,True,True,True,True,True,7272.727272727273
6500000,650,Ulwe,1,True,True,True,True,True,True,10000.0
7150000,650,Ulwe,1,True,True,True,True,True,True,11000.0
10500000,1050,Ulwe,2,True,True,True,True,True,True,10000.0
3500000,650,Ulwe,1,True,True,True,True,True,True,5384.615384615385
3500000,650,Ulwe,1,True,True,True,True,True,True,5384.615384615385
4000000,650,Ulwe,1,True,True,True,True,True,True,6153.846153846154
6800000,650,Ulwe,1,True,True,True,True,True,True,10461.538461538461
8700000,650,Ulwe,1,True,True,True,True,True,True,13384.615384615385
5100000,550,Ulwe,1,True,True,True,True,True,True,9272.727272727272
4000000,650,Ulwe,1,True,True,True,True,True,True,6153.846153846154
4099000,650,Ulwe,1,True,True,True,True,True,True,6306.153846153846
4400000,650,Ulwe,1,True,True,True,True,True,True,6769.2307692307695
4500000,450,Ulwe,1,True,True,True,True,True,True,10000.0
7198999,680,Ulwe,1,True,True,True,True,True,True,10586.763235294118
4000000,550,Ulwe,1,True,True,True,True,True,True,7272.727272727273
8700000,650,Ulwe,1,True,True,True,True,True,True,13384.615384615385
4200000,640,Ulwe,1,False,True,True,True,True,True,6562.5
9000000,640,Ulwe,1,False,True,True,True,True,True,14062.5
7200000,450,Ulwe,1,True,True,True,True,True,True,16000.0
9000000,1050,Ulwe,2,True,True,True,True,True,True,8571.42857142857
3950000,650,Ulwe,1,True,True,True,True,True,True,6076.923076923077
4500000,630,Ulwe,1,False,True,True,True,True,True,7142.857142857143
15000000,1050,Ulwe,2,True,True,True,True,True,True,14285.714285714286
4200000,650,Ulwe,1,True,True,True,True,True,True,6461.538461538462
4200000,720,Ulwe,1,True,True,True,True,True,True,5833.333333333333
4200000,720,Ulwe,1,True,True,True,True,True,True,5833.333333333333
17500000,1550,Ulwe,3,False,True,True,True,True,True,11290.322580645161
19500000,1350,Ulwe,2,False,True,True,True,True,True,14444.444444444445
16500000,1156,Ulwe,2,True,True,True,True,True,True,14273.356401384082
20000000,1660,Ulwe,3,False,True,True,True,True,True,12048.192771084337
16500000,1156,Ulwe,2,True,True,True,True,True,True,14273.356401384082
20000000,1660,Ulwe,3,False,True,True,True,True,True,12048.192771084337
18500000,1650,Ulwe,3,False,True,True,True,True,True,11212.121212121212
10000000,1150,Ulwe,2,True,True,True,True,True,True,8695.652173913044
2500000,680,Ulwe,1,False,True,True,True,True,True,3676.470588235294
9000000,1075,Ulwe,2,True,True,True,True,True,True,8372.093023255815
5600000,670,Ulwe,1,True,True,True,True,True,True,8358.208955223881
10100000,670,Ulwe,1,True,True,True,True,True,True,15074.626865671642
4500000,675,Ulwe,1,True,True,True,True,True,True,6666.666666666667
5000000,650,Ulwe,1,True,True,True,True,True,True,7692.307692307692
5000000,735,Ulwe,1,True,True,True,True,True,True,6802.721088435374
6800000,735,Ulwe,1,True,True,True,True,True,True,9251.700680272108
5500000,650,Ulwe,1,True,True,True,True,True,True,8461.538461538461
5000000,675,Ulwe,1,True,True,True,True,True,True,7407.407407407408
5000000,650,Ulwe,1,True,True,True,True,True,True,7692.307692307692
5000000,650,Ulwe,1,True,True,True,True,True,True,7692.307692307692
7350000,650,Ulwe,1,True,True,True,True,True,True,11307.692307692309
4000000,635,Ulwe,1,False,True,True,True,True,True,6299.212598425197
4500000,600,Ulwe,1,False,True,True,True,True,True,7500.0
4000000,650,Ulwe,1,False,True,True,True,True,True,6153.846153846154
4000000,650,Ulwe,1,False,True,True,True,True,True,6153.846153846154
7000000,650,Ulwe,1,False,True,True,True,True,True,10769.23076923077
8000000,920,Ulwe,1,False,True,True,True,True,True,8695.652173913044
8500000,650,Ulwe,1,False,True,True,True,True,True,13076.923076923076
7000000,650,Ulwe,1,False,True,True,True,True,True,10769.23076923077
5500000,650,Ulwe,1,False,True,True,True,True,True,8461.538461538461
3500000,650,Ulwe,1,False,True,True,True,True,True,5384.615384615385
4000000,620,Ulwe,1,False,True,True,True,True,True,6451.612903225807
4000000,650,Ulwe,1,False,True,True,True,True,True,6153.846153846154
4800000,650,Ulwe,1,False,True,True,True,True,True,7384.615384615385
4800000,670,Ulwe,1,True,True,True,True,True,True,7164.179104477612
6299000,670,Ulwe,1,False,True,True,True,True,True,9401.492537313432
4200000,650,Ulwe,1,True,True,True,True,True,True,6461.538461538462
4100000,650,Ulwe,1,True,True,True,True,True,True,6307.692307692308
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
2700000,650,Ulwe,1,True,True,True,True,True,True,4153.846153846154
5500000,420,Ulwe,1,True,True,True,True,True,True,13095.238095238095
12000000,1250,Ulwe,2,False,True,True,True,True,True,9600.0
12000000,1450,Ulwe,3,False,True,True,True,True,True,8275.862068965518
9500000,1050,Ulwe,2,True,True,True,True,True,True,9047.619047619048
14000000,1100,Ulwe,2,False,True,True,True,True,True,12727.272727272728
5000000,650,Ulwe,1,True,True,True,True,True,True,7692.307692307692
7500000,680,Ulwe,1,False,True,True,True,True,True,11029.411764705883
5300000,420,Ulwe,1,True,True,True,True,True,True,12619.047619047618
5200000,650,Ulwe,1,True,True,True,True,True,True,8000.0
3536000,650,Ulwe,1,True,True,True,True,True,True,5440.0
4000000,650,Ulwe,1,True,True,True,True,True,True,6153.846153846154
3300000,650,Ulwe,1,True,True,True,True,True,True,5076.923076923077
4200000,630,Ulwe,1,False,True,True,True,True,True,6666.666666666667
4200000,650,Ulwe,1,True,True,True,True,True,True,6461.538461538462
3700000,650,Ulwe,1,True,True,True,True,True,True,5692.307692307692
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
6000000,650,Ulwe,1,True,True,True,True,True,True,9230.76923076923
6000000,650,Ulwe,1,True,True,True,True,True,True,9230.76923076923
5400000,650,Ulwe,1,True,True,True,True,True,True,8307.692307692309
4500000,650,Ulwe,1,True,True,True,True,True,True,6923.076923076923
4361000,650,Ulwe,1,True,True,True,True,True,True,6709.2307692307695
3650000,650,Ulwe,1,True,True,True,True,True,True,5615.384615384615
5700000,670,Ulwe,1,True,True,True,True,True,True,8507.462686567163
9600000,670,Ulwe,1,True,True,True,True,True,True,14328.358208955224
11500000,1123,Ulwe,2,False,True,True,True,True,True,10240.427426536064
4700000,656,Ulwe,1,False,True,True,True,True,True,7164.634146341464
6500000,656,Ulwe,1,False,True,True,True,True,True,9908.536585365853
5400000,670,Ulwe,1,True,True,True,True,True,True,8059.701492537313
13500000,980,Ulwe,2,False,True,True,True,True,True,13775.510204081633
8500000,1000,Ulwe,2,False,True,True,True,True,True,8500.0
11000000,1000,Ulwe,2,False,True,True,True,True,True,11000.0
11500000,1350,Ulwe,3,False,True,True,True,True,True,8518.518518518518
5100000,690,Ulwe,1,False,True,True,True,True,True,7391.304347826087
6694000,690,Ulwe,1,False,True,True,True,True,True,9701.449275362318
7800000,675,Ulwe,1,False,True,True,True,True,True,11555.555555555555
8000000,750,Ulwe,1,False,True,True,True,True,True,10666.666666666666
13000000,1350,Ulwe,2,True,True,True,True,True,True,9629.62962962963
13500000,1260,Ulwe,2,True,True,True,True,True,True,10714.285714285714
11800000,1235,Ulwe,2,True,True,True,True,True,True,9554.655870445344
22500000,1580,Ulwe,3,True,True,True,True,True,True,14240.506329113925
5990000,695,Ulwe,1,True,True,True,True,True,True,8618.705035971223
10000000,1140,Ulwe,2,True,True,True,True,True,True,8771.929824561403
4000000,450,Ulwe,1,True,True,True,True,True,True,8888.888888888889
4000000,450,Ulwe,1,True,True,True,True,True,True,8888.888888888889
5400000,700,Ulwe,1,True,True,True,True,True,True,7714.285714285715
8800000,700,Ulwe,1,True,True,True,True,True,True,12571.42857142857
3900000,697,Ulwe,1,True,True,True,True,True,True,5595.408895265423
3900000,697,Ulwe,1,True,True,True,True,True,True,5595.408895265423
3700000,727,Ulwe,1,True,True,True,True,True,True,5089.408528198074
4300000,645,Ulwe,1,True,True,True,True,True,True,6666.666666666667
7800000,610,Ulwe,1,True,True,True,True,True,True,12786.88524590164
22000000,1660,Ulwe,3,False,True,True,True,True,True,13253.012048192772
12500000,1240,Ulwe,2,False,True,True,True,True,True,10080.645161290322
4179999,420,Ulwe,1,False,True,True,True,True,True,9952.378571428571
4800000,687,Ulwe,1,False,True,True,True,True,True,6986.899563318777
5600000,679,Ulwe,1,True,True,True,True,True,True,8247.422680412372
5600000,667,Ulwe,1,True,True,True,True,True,True,8395.802098950524
5700000,687,Ulwe,1,True,True,True,True,True,True,8296.943231441048
12500000,1155,Ulwe,2,False,True,True,True,True,True,10822.510822510823
7800000,685,Ulwe,1,True,True,True,True,True,True,11386.861313868612
8900000,700,Ulwe,1,True,True,True,True,True,True,12714.285714285714
12000000,1140,Ulwe,2,False,True,True,True,True,True,10526.315789473685
11000000,1150,Ulwe,3,True,True,True,True,True,True,9565.217391304348
5900000,735,Ulwe,1,True,True,True,True,True,True,8027.210884353742
10000000,700,Ulwe,2,False,True,True,True,True,True,14285.714285714286
8400000,700,Ulwe,2,False,True,True,True,True,True,12000.0
22500000,1548,Ulwe,3,False,True,True,True,True,True,14534.883720930233
9800000,1140,Ulwe,2,False,True,True,True,True,True,8596.491228070176
14800000,1635,Ulwe,3,False,True,True,True,True,True,9051.987767584098
13500000,1635,Ulwe,3,False,True,True,True,True,True,8256.880733944954
11500000,1158,Ulwe,2,True,True,True,True,True,True,9930.915371329878
18500000,1157,Ulwe,2,False,True,True,True,True,True,15989.62834917891
7500000,1107,Vasai,3,False,False,True,False,True,True,6775.067750677506
5760000,778,Vasai,2,False,False,True,False,True,True,7403.598971722365
3350000,650,Vasai,1,False,False,True,False,True,True,5153.846153846154
4500000,650,Vasai,2,True,False,True,False,True,False,6923.076923076923
18500000,1125,Vasai,3,False,True,True,True,True,True,16444.444444444445
2596000,630,Vasai,1,False,True,True,True,True,True,4120.6349206349205
8000000,590,Vasai,1,False,True,True,True,True,True,13559.322033898305
8500000,1145,Vasai,2,True,True,True,True,True,True,7423.580786026201
2795000,650,Vasai,1,False,True,True,True,True,True,4300.0
3977000,650,Vasai,1,False,True,True,True,True,True,6118.461538461538
7500000,925,Vasai,2,False,True,True,True,True,True,8108.108108108108
4600000,650,Vasai,1,True,True,True,True,True,True,7076.923076923077
3800000,595,Vasai,1,True,True,True,True,True,True,6386.55462184874
3000000,535,Vasai,1,True,True,True,True,True,True,5607.476635514019
2900000,695,Vasai,1,True,True,True,True,True,True,4172.661870503597
4600000,650,Vasai,1,True,True,True,True,True,True,7076.923076923077
3800000,595,Vasai,1,True,True,True,True,True,True,6386.55462184874
7400000,900,Vasai,2,False,True,True,True,True,True,8222.222222222223
7500000,950,Vasai,2,True,True,True,True,True,True,7894.736842105263
6220000,748,Vasai,2,True,True,True,True,True,True,8315.508021390375
4700000,550,Vasai,1,True,True,True,True,True,True,8545.454545454546
3243000,572,Vasai,1,False,True,True,True,True,True,5669.580419580419
10700000,1050,Vasai,3,True,True,True,True,True,True,10190.47619047619
6300000,800,Vasai,2,True,True,True,True,True,True,7875.0
3100000,353,Vasai,1,False,True,True,True,True,True,8781.86968838527
2400000,572,Vasai,1,False,True,True,True,True,True,4195.804195804196
13000000,1175,Vasai West,3,True,True,True,True,True,True,11063.829787234043
4550000,500,Vasai West,1,True,True,True,True,True,True,9100.0
5800000,545,Vasai West,1,True,True,True,True,True,True,10642.201834862386
4700000,325,Vasai West,1,True,True,True,True,True,True,14461.538461538461
3500000,550,Vasai West,1,True,True,True,True,True,True,6363.636363636364
5199000,550,Vasai West,1,True,True,True,True,True,True,9452.727272727272
5500000,620,Vasai West,1,True,True,True,True,True,True,8870.967741935483
2800000,516,Vasai West,1,True,True,True,True,True,True,5426.356589147287
2900000,558,Vasai east,1,False,False,True,False,True,True,5197.132616487455
13200000,540,Vasai east,1,False,True,True,True,True,True,24444.444444444445
13200000,540,Vasai east,1,False,True,True,True,True,True,24444.444444444445
4700000,450,Vasai east,1,True,True,True,True,True,True,10444.444444444445
5200000,505,Vasai east,1,True,True,True,True,True,True,10297.029702970298
2500000,585,Vasai east,1,True,True,True,True,True,True,4273.504273504273
5800000,750,Vasai east,1,True,True,True,True,True,True,7733.333333333333
13500000,800,Vasai east,2,True,True,True,True,True,True,16875.0
2450000,540,Vasai east,1,True,True,True,True,True,True,4537.037037037037
5100000,1250,Vasai east,3,True,True,True,True,True,True,4080.0
3300000,600,Vasai east,1,True,True,True,True,True,True,5500.0
8500000,900,Vashi,2,True,True,True,True,True,True,9444.444444444445
10000000,1786,Vashi,3,True,True,True,True,True,True,5599.1041433370665
3325000,1154,Vashi,2,True,True,True,True,True,True,2881.2824956672443
3061000,1000,Vashi,2,True,True,True,True,True,True,3061.0
2116000,1000,Vashi,2,True,True,True,True,True,True,2116.0
6000000,1800,Vashi,3,True,True,True,True,True,True,3333.3333333333335
4500000,1600,Vashi,3,True,True,True,True,True,True,2812.5
4000000,2000,Vashi,4,True,True,True,True,True,True,2000.0
13000000,2000,Vashi,4,True,True,True,True,True,True,6500.0
30000000,1500,Ville Parle East,2,True,True,True,True,True,True,20000.0
30000000,1100,Ville Parle East,2,True,True,True,True,True,True,27272.727272727272
20000000,1100,Ville Parle East,2,True,True,True,True,True,True,18181.81818181818
